conceptUri,preferredLabel,altLabels
http://data.europa.eu/esco/occupation/3df28a39-9bfe-4e36-b394-a189ef967a74,agenceur de salle de bains/agenceuse de salle de bains,poseur de salle de bains|installatrice de salle de bains|agenceuse de salle de bains|agenceur de salle de bains|poseuse de salle de bains|installateur de salle de bains
http://data.europa.eu/esco/occupation/3d190639-90f8-4402-b1b3-a104a17e0d67,intégrateur de base de données/intégratrice de base de données,responsable de base de données|intégrateur de base de données|concepteur de base de données|intégratrice de données|intégrateur de données|conceptrice de bases de données|intégratrice de base de données
http://data.europa.eu/esco/occupation/3f2e63fb-dc50-4370-9f6a-85ddc338dcde,spécialiste en import-export de fleurs et plantes,
http://data.europa.eu/esco/occupation/3e626058-f669-4503-84ec-6ae1a6077a61,conducteur d’incinérateurs/conductrice d’incinérateurs,conductrice d'incinérateurs|conducteur d'incinérateurs
http://data.europa.eu/esco/occupation/3f54ceba-3c4e-4ba1-8ddb-9e49a881a60a,responsable sécurité et protection santé du BTP,responsable environnement et sécurité chantier|responsable prévention-sécurité
http://data.europa.eu/esco/occupation/3d974e0c-8ed9-47a7-aec2-ebdb34391c87,bagagiste aéroportuaire,
http://data.europa.eu/esco/occupation/3f277813-3cab-4c5d-bfeb-613e449b31c5,courtier en prêts immobiliers/courtière en prêts immobiliers,conseillère en crédits immobiliers|conseiller en crédits immobiliers|courtier en prêts immobiliers|courtière en prêts immobiliers
http://data.europa.eu/esco/occupation/3e6488b6-3ca5-46b9-b380-5cd251d24824,moniteur de Pilates/monitrice de Pilates,monitrice de Pilates|moniteur de Pilates|instructrice de Pilates|instructeur de Pilates|professeur de Pilates|professeure de Pilates
http://data.europa.eu/esco/occupation/3f0093ab-651b-401a-b542-bba84ff46deb,négociant grossiste en cuirs et peaux et articles en cuir/négociante grossiste en cuirs et peaux et articles en cuir,négociant grossiste en cuirs et peaux et articles en cuir|négociante grossiste en cuirs et peaux et articles en cuir
http://data.europa.eu/esco/occupation/3f3748a7-4bb3-40b4-9ae3-1c5040c70f52,ingénieure ferroviaire/ingénieure ferroviaire,ingénieure d’études ferroviaire|consultante ferroviaire|ingénieur d’études ferroviaire/ingénieure d’études ferroviaire|ingénieur d’études ferroviaire|consultant ferroviaire/consultante ferroviaire|consultant ferroviaire|ingénieure ferroviaire|ingénieur ferroviaire
http://data.europa.eu/esco/occupation/3ce9c89d-6f1a-48b5-942d-386e46e2fd06,technicien en génie climatique/technicienne en génie climatique,technicienne-thermicienne|technicienne du froid et du conditionnement d’air|technicien en génie climatique|techicien-thermicien|technicienne en systèmes de génie climatique|technicien en systèmes de génie climatique|technicienne en génie climatique|technicien du froid et du conditionnement d’air
http://data.europa.eu/esco/occupation/3c305542-a51b-4b96-8d45-af11ca05eaa2,vétérinaire enseignant-chercheur/vétérinaire enseignante-chercheuse,vétérinaire enseignant-chercheur|vétérinaire enseignante-chercheuse
http://data.europa.eu/esco/occupation/3d7a1284-824c-47d9-8387-b8e1cd5888b5,maître de conférences des universités-praticien hospitalier d’odontologie/maîtresse de conférences des universités-praticienne hospitalière d’odontologie,maîtresse de conférences des universités-praticienne hospitalière d’odontologie|chirurgien-dentiste professeur des universités-praticien hospitalier/chirurgienne-dentiste professeure des universités-praticienne hospitalière|chirurgien-dentiste professeur des universités-praticien hospitalier|chirurgien-dentiste maître de conférences des universités-praticien hospitalier|maître de conférences des universités-praticien hospitalier d’odontologie|chirurgienne-dentiste maîtresse de conférences des universités-praticienne hospitalière|chirurgienne-dentiste professeure des universités-praticienne hospitalière|chirurgien-dentiste maître de conférences des universités-praticien hospitalier/chirurgienne-dentiste maîtresse de conférences des universités-praticienne hospitalière
http://data.europa.eu/esco/occupation/3f74aad8-2d60-4be2-b059-8dba5568d530,puériculteur/puéricultrice,aide maternelle de crèche-halte garderie|éducatrice en petite enfance|accueillante d'enfants|accueillant d'enfants|nounou|assistant de crèche|puéricultrice|puériculteur|assistante de crèche|assistant maternel|éducateur en petite enfance|gardien d'enfants|aide maternel de crèche-halte garderie|gardienne d'enfants|assistante maternelle
http://data.europa.eu/esco/occupation/3dab5c3f-84d0-4d52-901d-dd262eaea509,ingénieur de recherche/ingénieure de recherche,ingénieur de recherche|ingénieure de recherche
http://data.europa.eu/esco/occupation/3d2637f9-e56a-4769-b3a9-e413f95c20db,spécialiste en import-export de boissons,
http://data.europa.eu/esco/occupation/3e1a2f3c-20d6-4d33-aa6f-63cd2a32698d,trésorier d'entreprise/trésorière d'entreprise,trésorière d'entreprise|trésorier d'entreprise
http://data.europa.eu/esco/occupation/3f73120d-cece-4848-9fb4-61fdbaa7eba5,dessinateur technique matériel roulant/dessinatrice technique matériel roulant,dessinateur technique matériel roulant|dessinatrice technique matériel roulant
http://data.europa.eu/esco/occupation/3db35c88-bcb7-4de4-914a-9a9839a3c911,professeur de gestion des entreprises de la voie professionnelle/professeure de gestion des entreprises de la voie professionnelle,professeur de gestion des entreprises (voie professionnelle)|professeure de gestion des entreprises de la voie professionnelle|professeur de gestion des entreprises (voie professionnelle)/professeure de gestion des entreprises (voie professionnelle)|professeure de gestion des entreprises (voie professionnelle)|professeur de gestion des entreprises de la voie professionnelle
http://data.europa.eu/esco/occupation/3cbbdb83-7c36-4ae5-8c45-6c284186f477,modeleur/modeleuse,modeleur|modeleuse
http://data.europa.eu/esco/occupation/3dbd758c-6dc0-41fe-8248-2250c9bfa4ab,climatologue,climatologiste
http://data.europa.eu/esco/occupation/3d924c0d-ffee-4f11-adc7-c2bfb76fcf73,repasseur en blanchisserie industrielle/repasseuse en blanchisserie industrielle,presseur en blanchisserie/presseuse en blanchisserie|repasseur en blanchisserie industrielle|repasseuse|repasseur-presseur en blanchisserie industrielle|repasseur|repasseur/repasseuse|presseur en blanchisserie|repasseuse en blanchisserie industrielle|presseuse en blanchisserie|repasseur-presseur en blanchisserie industrielle/repasseuse-presseuse en blanchisserie industrielle|repasseuse-presseuse en blanchisserie industrielle
http://data.europa.eu/esco/occupation/3cee6bea-4a19-4511-9bbb-fdf820857555,officier de police judiciaire/officière de police judiciaire,officier de police judiciaire|officière de police judiciaire
http://data.europa.eu/esco/occupation/3fa31588-2e4d-49c3-b839-4b615cc62742,conseiller humanitaire/conseillère humanitaire,consultant humanitaire|consultante humanitaire|consultant humanitaire/consultante humanitaire|conseiller humanitaire|conseillère humanitaire
http://data.europa.eu/esco/occupation/403be630-8d1e-43b7-9f07-098aca5bb689,médiateur de justice/médiatrice de justice,médiatrice de justice|médiateur de justice
http://data.europa.eu/esco/occupation/3f863faa-c045-4f05-a419-b19182aea866,ingénieur de forage/ingénieure de forage,ingénieur forage/ingénieure forage|ingénieure de forage|ingénieur de forage|ingénieure forage|ingénieur forage
http://data.europa.eu/esco/occupation/40b77b1b-6f9c-4d25-8b08-8b3cb0aaf7e7,ingénieur explosifs/ingénieure explosifs,ingénieure explosifs|ingénieur explosifs|chef de tir de mines
http://data.europa.eu/esco/occupation/40517ed4-2769-4283-a15b-4b0d939bd2d3,superviseur de production/superviseuse de production,superviseur de production|superviseuse de production
http://data.europa.eu/esco/occupation/404a50e9-61ce-448d-a695-bbfc697a0727,ministre,premier ministre|première ministre
http://data.europa.eu/esco/occupation/40260ee8-c94a-4dc8-a562-f9fbc2fe13b1,technicien d’inspection de réseau d’assainissement/technicienne d’inspection de réseau d’assainissement,inspectrice de réseau d’assainissement|technicien de contrôle de réseau d’assainissement|technicienne de contrôle de réseau d’assainissement|inspecteur de réseau d’assainissement|technicien d'inspection de réseau d’assainissement|technicienne d'inspection de réseau d’assainissement
http://data.europa.eu/esco/occupation/3fa9a480-ceb3-4c2a-8a91-0508e1bb6ba5,patronnier CAO-DAO d'articles chaussants/patronnière CAO-DAO d'articles chaussants,patronnier-gradeur en industrie des matériaux souples|patronnier CAO-DAO d'articles chaussants|opératrice sur système informatisé patronage/gradation|gradeur|gradeuse|patronnière-gradeuse en industrie des matériaux souples|opérateur sur système informatisé patronage-gradation|patronnière CAO-DAO d'articles chaussants
http://data.europa.eu/esco/occupation/3ff2fdf4-af54-4517-873d-73e9353f112e,vendeur en jeux vidéo/vendeuse en jeux vidéo,vendeuse en jeux électroniques|vendeur en jeux vidéo|vendeur en jeux électroniques|vendeuse en jeux vidéo
http://data.europa.eu/esco/occupation/3f7b7ce5-94b6-4e0c-98e7-a4ee5a6accf4,toxicologue,toxicologue de l’industrie|toxicologiste
http://data.europa.eu/esco/occupation/41beead9-98ad-4c89-b6e0-a14149f4eeab,pompiste,
http://data.europa.eu/esco/occupation/41535a7d-f2ed-4937-9b7e-3b14c8c755b3,opérateur d’installation de blanchiment/opératrice d’installation de blanchiment,opératrice d’installation de blanchiment|opérateur d’installation de blanchiment|conducteur de tour de blanchiment|conductrice de tour de blanchiment|conducteur de tour de blanchiment/conductrice de tour de blanchiment
http://data.europa.eu/esco/occupation/42ff9e52-1f56-427d-b772-b9328c39b98a,dessinateur d’art/dessinatrice d’art,dessinateur d'art|dessinatrice d'art
http://data.europa.eu/esco/occupation/4370b117-d9ec-424c-80de-fd92ba740f65,conducteur de compacteurs/conductrice de compacteurs,conducteur d’engins de compactage/conductrice d’engins de compactage|conductrice de compacteurs|conducteur de compacteurs|conducteur d’engins de compactage|conducteur de rouleau compresseur/conductrice de rouleau compresseur|conductrice d’engins de damage|conducteur d’engins de damage/conductrice d’engins de damage|conductrice d’engins de compactage|conducteur d’engins de damage|conducteur de rouleau compresseur|conductrice de rouleau compresseur
http://data.europa.eu/esco/occupation/43ee9c1a-59c2-48ee-afcd-c384dca92162,portier/portière,gardienne|portier|portière|gardien|concierge
http://data.europa.eu/esco/occupation/41d4be58-3111-48b5-814a-83117983dd16,accrocheur/accrocheuse,foreuse|foreur gaz|foreur pétrole/foreuse pétrole|foreur/foreuse|foreur pétrole|foreur|foreuse gaz|foreuse pétrole|foreur gaz/foreuse gaz|accrocheur|accrocheuse
http://data.europa.eu/esco/occupation/43eb6228-8241-47d6-875e-7ccc214291d5,technicien d’essais de batteries/technicienne d’essais de batterie,technicienne d'essais de batterie|technicien d'essais de batterie
http://data.europa.eu/esco/occupation/447cfc9c-c0bf-4553-8f47-91f7ce5e51bc,polisseur sur verre/polisseuse sur verre,polisseur sur verre|polisseuse sur verre
http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef,agent de commercialisation en réseau,animateur de vente en réseau|vendeur à domicile|animatrice de vente en réseau|conseiller de vente à domicile|conseiller de vente en réseau|vendeur à domicile/vendeuse à domicile|vendeuse à domicile|conseiller de vente en réseau/conseillère de vente en réseau|conseiller de vente à domicile/conseillère de vente à domicile|conseillère de vente en réseau|animatrice de vente multiniveau|animateur de vente en réseau/animatrice de vente en réseau|animateur de vente multiniveau|conseillère de vente à domicile
http://data.europa.eu/esco/occupation/43c86ca8-7357-4e8e-9a1c-bae427f61c5e,opérateur de presse à vis sans fin/opératrice de presse à vis sans fin,opératrice de presse d’extrusion|opératrice de presse à vis sans fin|opérateur de presse d’extrusion/opératrice de presse d’extrusion|opérateur de presse d’extrusion|opérateur de presse à vis sans fin
http://data.europa.eu/esco/occupation/432cd69f-6323-4147-94f2-342de3cb0a65,superviseur en production d’instruments optiques/superviseuse en production d’instruments optiques,superviseuse en production d’instruments optiques|superviseur en production d’instruments optiques
http://data.europa.eu/esco/occupation/43d49e27-302b-439d-bce6-86555527edb5,inspecteur de santé publique/inspectrice de santé publique,inspectrice de santé publique|contrôleur de santé publique|inspecteur de santé publique|contrôleuse de santé publique
http://data.europa.eu/esco/occupation/431f0055-43ca-406c-99f0-fb10a73d684e,corroyeur en industrie du bois/corroyeuse en industrie du bois,corroyeuse en industrie du bois|dégauchisseuse sur machines à bois|dégauchisseur sur machines à bois/dégauchisseuse sur machines à bois|dégauchisseur sur machines à bois|corroyeur en industrie du bois
http://data.europa.eu/esco/occupation/426c8cca-31f7-4a88-af60-6f5365ab3a62,conducteur de niveleuse/conductrice de niveleuse,conducteur de niveleuse|conductrice de niveleuse
http://data.europa.eu/esco/occupation/41a8e7c8-e1d8-4984-9b3c-dbbad1699f83,poseur de plafonds/poseuse de plafonds,poseur de plafond|poseuse de plafonds tendus|poseur de plafonds tendus|poseuse de plafonds|monteuse en faux-plafonds|monteur en faux-plafonds
http://data.europa.eu/esco/occupation/425f4904-3a7a-4ad0-ac5b-42b38392f768,opérateur d’équipement lourd souterrain/opératrice d’équipement lourd souterrain,mécanicienne de matériel mobile lourd d’exploitation minière|opératrice d'équipement lourd souterrain|mécanicien de matériel mobile lourd d’exploitation minière/mécanicienne de matériel mobile lourd d’exploitation minière|mécanicien de matériel mobile lourd d’exploitation minière|opérateur d'équipement lourd souterrain
http://data.europa.eu/esco/occupation/441a5b76-2f51-4704-9df7-3b8e715dd3ad,spécialiste en sciences du comportement,
http://data.europa.eu/esco/occupation/41d609a1-62df-4cec-ac71-6434e545a729,technicien corrosion/technicienne corrosion,inspecteur de pipelines|technicien de pipelines|technicien corrosion|inspectrice de pipelines|technicienne corrosion|technicienne de pipelines
http://data.europa.eu/esco/occupation/4305327d-3537-4dfb-a913-bce6614362f1,chef d’équipe de ramoneurs,chef d’équipe d’âtriers-fumistes|chef d’équipe de fumistes
http://data.europa.eu/esco/occupation/42c769cd-4c60-4bac-94d2-29a492b82b74,scopiste,correctrice d'épreuves|correcteur d'épreuves
http://data.europa.eu/esco/occupation/40da2fc6-8cb4-4cd3-8fe3-899715905070,tatoueur/tatoueuse,peintre corporel|perceur corporel|maquilleur corporel|perceuse corporelle|peintre corporelle|tatoueur|maquilleuse corporelle|tatoueuse
http://data.europa.eu/esco/occupation/44b0f118-2a70-4eec-b301-89d7fd84a3d0,opérateur de séchoirs à bois/opératrice de séchoirs à bois,opératrice de séchoirs à bois|opérateur de séchoirs à bois
http://data.europa.eu/esco/occupation/43841fa5-f8ae-43ce-834d-5482ec23ef9e,fabricant de produits laitiers/fabricante de produits laitiers,fabricant de yaourts|fabricant de fromages|fabricante de yaourts|fabricante de produits laitiers|fabricante de glaces|fabricant de glaces|fabricant de beurre|fabricante de beurre|fabricant de produits laitiers|fabricante de fromages
http://data.europa.eu/esco/occupation/44cd9d91-5552-4735-86b8-4b2c5d39efc8,gérant de blanchisserie et nettoyage à sec/gérante de blanchisserie et nettoyage à sec,gérante de blanchisserie et nettoyage à sec|gérant de blanchisserie et nettoyage à sec
http://data.europa.eu/esco/occupation/42381741-f3a7-4b26-b35c-da6fad9f1cfd,technicien en ingénierie de mise au point de produits/technicienne en ingénierie de mise au point de produits,technicienne en ingénierie de mise au point de produits|technicien en ingénierie de mise au point de produits
http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,directeur du budget/directrice du budget,directeur du budget|directrice du budget|responsable budgétaire et financier|responsable du budget
http://data.europa.eu/esco/occupation/425ed170-bf90-42c9-b5bd-148282ed96ff,responsable service production tourisme,conceptrice de produits touristiques|responsable du développement du tourisme|responsable de la promotion touristique|concepteur de produits touristiques
http://data.europa.eu/esco/occupation/42abcbcb-721b-4da6-9c06-f6951969d056,responsable import-export de parfums et produits de beauté,
