conceptUri,preferredLabel,altLabels
http://data.europa.eu/esco/skill/f96c8129-91b8-4d29-bfa2-3d889e427e74,rédiger un rapport d’étalonnage,rédiger un rapport de calibrage
http://data.europa.eu/esco/skill/f96f5aa5-6ed7-40dc-a431-68b0a09d6d4b,concevoir des composants d’automatisation,
http://data.europa.eu/esco/skill/f9612b76-b990-4118-87fa-04741c9a7aab,appliquer des procédures de maintenance d’éclairages d'un aéroport,
http://data.europa.eu/esco/skill/f9bbab67-c475-48ee-9b8b-547d69f90c60,traiter des problèmes médicaux par la thérapie artistique,
http://data.europa.eu/esco/skill/f977fd1b-6478-44d6-b9a8-1f3d07c66fb5,recruter des chauffeurs de bus,
http://data.europa.eu/esco/skill/f9246b8b-d8c4-4c28-ba6c-b50680dd0c79,régulation médicale,
http://data.europa.eu/esco/skill/f99965f2-63ef-45ad-9060-1377fb9627f8,massage de drainage lymphatique manuel,
http://data.europa.eu/esco/skill/f975091a-e5a5-4472-ac17-11680e53e98f,rechercher des pratiques innovantes,rechercher des pratiques inédites|rechercher des innovations
http://data.europa.eu/esco/skill/f9c1c2b0-42e2-4e26-b449-6eb4c2d294cf,tailler des costumes pour homme,
http://data.europa.eu/esco/skill/f9e788df-d68a-4f92-92c7-80e135fc35ff,équipement d’interconnexion réseau,ponts|passerelles|répéteur|commutateurs|équipements d’interconnexion d’un réseau informatique|équipement d’interconnexion|routeurs|concentrateurs
http://data.europa.eu/esco/skill/f9e42732-d143-465d-bc9e-b27758537725,élaborer des normes de sécurité,créer des normes de sécurité|rédiger des normes de sécurité|élaborer des normes en matière de sécurité
http://data.europa.eu/esco/skill/f9d8c7bb-febf-4a8d-95ec-8b60d28e016c,garantir le respect du programme scolaire,
http://data.europa.eu/esco/skill/f9d113e6-4dd1-40be-aaed-bf362f6f1d6b,utiliser une perceuse manuelle,
http://data.europa.eu/esco/skill/f9d70f2a-c3f0-475d-ac55-dc2e2ba856e8,diriger des inspections,
http://data.europa.eu/esco/skill/f9cb8fbf-0358-4f9f-8ced-f8beb67fa184,élever des poules,
http://data.europa.eu/esco/skill/f9cc9cc2-462b-45c2-b897-77dae4336ba0,se tenir informé des dernières sorties musicales et vidéos,
http://data.europa.eu/esco/skill/f9f258e3-4728-4107-9e08-293d5d2ef65e,psychiatrie,
http://data.europa.eu/esco/skill/fa01d9a8-34ee-497f-a8ac-27726695a14d,conseiller des clients sur des véhicules à moteur,
http://data.europa.eu/esco/skill/f9f8f0a4-6e4d-400d-b2d7-83ab2c95f855,typologie,
http://data.europa.eu/esco/skill/fa68995c-305b-4962-96e7-70782fc385f8,effectuer une négociation politique,
http://data.europa.eu/esco/skill/fa091c5d-5141-4864-8bb8-2c8331569ded,définir des mouvements de gréage,
http://data.europa.eu/esco/skill/fa46a48d-9cb9-422d-afab-1047654dbcdd,mémoriser des informations,
http://data.europa.eu/esco/skill/fa2ea1d0-0d7e-4834-a70f-a35011509c2e,transcréation,
http://data.europa.eu/esco/skill/f9faf3a5-1b4a-43c2-be0e-ad389c8a8685,promouvoir l’éducation psychosociale,
http://data.europa.eu/esco/skill/fa3567c8-a7c1-40de-bac0-a4f5a85b9f1a,élaborer des plans d'urgence en cas d'urgences,
http://data.europa.eu/esco/skill/fa00e68b-1d08-46f2-bf77-b8a791e974b9,clarifier de l’huile par sédimentation,
http://data.europa.eu/esco/skill/fa7be6bf-f906-4b8e-857d-48a9a7da901c,gérer les opérations d'un entrepôt,
http://data.europa.eu/esco/skill/f9f6559c-029a-4586-ab68-02cbc1632b67,réaliser une cytométrie en flux,réaliser une cytométrie de flux
http://data.europa.eu/esco/skill/fa46ff13-5ad7-4a11-85d6-4b0614e411de,normes de sécurité alimentaire,
http://data.europa.eu/esco/skill/fa9faa56-0f03-4ab1-89c1-1a9657bb516c,recommander des chaussures à des clients,
http://data.europa.eu/esco/skill/fa2788f7-e2a2-4d06-ad98-95e7c2896e37,préparer un bain de résine,
http://data.europa.eu/esco/skill/fa3e5cec-703e-4d46-b3bb-e8a89540ab54,gérer des archives numériques,
http://data.europa.eu/esco/skill/fa547b82-3745-4626-af15-89555b07eadc,utiliser des systèmes de lavage de sucre,
http://data.europa.eu/esco/skill/fa398e53-78c1-4815-94c8-3fc63841395a,utiliser des cuves de tribofinition,
http://data.europa.eu/esco/skill/f9fe044f-3bfd-4bc1-b59d-a601a91beda7,toiletter le pelage d’un chien,
http://data.europa.eu/esco/skill/fab8e95a-448d-4784-aa50-9ef10e924829,réparer des bicyclettes,réparer des vélos
http://data.europa.eu/esco/skill/fa305217-ea51-47b4-9c95-e173074fb61d,conseiller des clients sur des travaux manuels,
http://data.europa.eu/esco/skill/fa6acfc3-0a4f-4192-b77d-80e94d0faf2a,gérer les aspects financiers d'une entreprise,
http://data.europa.eu/esco/skill/fa01b6c3-82e0-43f1-af78-fd57f832e09a,gérer les médicaments des patients,
http://data.europa.eu/esco/skill/fa3ad3cd-d0e5-45c5-9093-845d86af52be,signaler des interactions médicamenteuses au pharmacien,
http://data.europa.eu/esco/skill/f9f8f7cd-541f-473a-af1e-d76d6571b8d2,obtenir des autorisations pour utiliser des armes sur scène,
http://data.europa.eu/esco/skill/fa465db3-56e8-4b5d-a781-e2a313a4ed2d,mener des recherches qualitatives,
http://data.europa.eu/esco/skill/fa6fdb80-265c-4931-a496-e6dfd0b816bc,collaborer avec d'autres services d'urgence,
http://data.europa.eu/esco/skill/fa64c52c-08cf-4074-bc9b-a93075802166,zones géographiques concernées par le tourisme,zones géographiques d’intérêt touristique|zones géographiques pertinentes pour le tourisme|zones géographiques présentant un intérêt touristique
http://data.europa.eu/esco/skill/fa10db2f-5191-4f89-bf6c-f5accba0f55c,tenir à jour un inventaire des pièces d'une attraction,
http://data.europa.eu/esco/skill/faa8e4f3-40fd-4fb7-bf3e-fb8eb639fb33,préparer des sections de cartes géologiques,
http://data.europa.eu/esco/skill/fa96f4e2-71ef-45b7-9bc7-823ad398cbc4,tenir un registre administratif dans un cabinet vétérinaire,
http://data.europa.eu/esco/skill/fa959bf8-31b2-449b-a2d3-ae6ee9f05f3d,évaluer la qualité de bois coupés,
http://data.europa.eu/esco/skill/faa08789-60d6-4857-8ab0-1316edd6b7fa,repérer des mines terrestres,
http://data.europa.eu/esco/skill/fa845322-85c4-42cb-b230-c1d43d308f02,poser des pansements,
http://data.europa.eu/esco/skill/fa0ff2df-2026-4a18-8ee2-65fecd63fa5e,développer le langage chorégraphique proposé,
http://data.europa.eu/esco/skill/fa41dd03-398e-4f86-8e4d-e49742331e51,créer un plan de vol,
http://data.europa.eu/esco/skill/fa4ffcfa-c03a-4f23-b49e-dab0b406cda1,techniques de finition de textiles,
http://data.europa.eu/esco/skill/fa7d581b-da0e-47cf-bae8-4d07f267a225,capteurs infrarouges,
http://data.europa.eu/esco/skill/fa8ee260-64dc-42db-a5c7-9d3b232767df,écrire en polonais,
http://data.europa.eu/esco/skill/fa477985-066a-4d7f-972f-c21d0d1095a6,mener des procédures cardiovasculaires invasives,
http://data.europa.eu/esco/skill/fad85f11-e21d-41f4-b221-2f8ab318d4ed,préparer des produits laitiers et des produits à base d’œufs à utiliser dans des plats,préparer des plats avec des produits laitiers et des produits à base d’œuf|confectionner des plats avec des produits laitiers et des produits à base d’œuf|confectionner des produits laitiers et des produits à base d’œufs à utiliser dans des plats
http://data.europa.eu/esco/skill/fabc4abb-d255-403e-bfbb-6557afb4db58,étiqueter des échantillons,
http://data.europa.eu/esco/skill/fae1463c-9f5c-4b4f-96be-c461703bca8c,informer des clients sur les tarifs de l’énergie,
http://data.europa.eu/esco/skill/fac4775a-39d0-4bc4-a014-26ea1461bd8a,évaluer des documents historiques,
http://data.europa.eu/esco/skill/fac1dd53-45e0-4519-a4bf-59e023e18740,mettre en relation le service d'entretien des véhicules et le service des opérations,
http://data.europa.eu/esco/skill/fabd4be5-c648-40f7-9706-f2d99f065119,matériaux thermoplastiques,
http://data.europa.eu/esco/skill/fadca1ff-c4a9-46ed-9740-a42bd3991618,procéder au contrôle technique des ambulances,
http://data.europa.eu/esco/skill/fad66add-39d7-4575-99de-1840207b6bde,réaliser des procédures de transaction pour les véhicules retournés,
http://data.europa.eu/esco/skill/fac6dbca-0d38-48a0-a255-d2beea8156d6,prévenir la pollution marine,
http://data.europa.eu/esco/skill/fb3bc9b5-2297-4bba-85b1-60f696a92db8,caractéristiques des services,
http://data.europa.eu/esco/skill/fb40d2c6-fe3c-4e49-9289-49e98900b315,contrôler la conformité aux règles et à la législation en matière de maintenance,veiller au respect des règles et législations en matière de maintenance|vérifier la conformité avec les règles et législations en matière de maintenance|contrôler le respect des règles et législations en matière de maintenance
http://data.europa.eu/esco/skill/fb221711-05c3-4196-ba72-813ed5bd040e,diriger le processus de planification stratégique d'une marque,
http://data.europa.eu/esco/skill/fb370da8-255b-41c6-af69-ffe5676cfe62,assembler des meubles préfabriqués,
http://data.europa.eu/esco/skill/fb99bbe9-6594-4da7-a734-a8d2dc118cea,dégager les lieux d’un accident,
http://data.europa.eu/esco/skill/fb39389b-07d5-439f-948b-6c6e58c0384f,marchandises transportées à partir d’installations d’entreposage,
http://data.europa.eu/esco/skill/fafbb75f-ec35-4cc2-996a-20c85ef6c266,suivre les procédures de sécurité pour un travail en hauteur,
http://data.europa.eu/esco/skill/fb58508d-f526-4f0b-ba8f-36571e845393,superviser la détention d'animaux dans le cadre d'activités vétérinaires,
http://data.europa.eu/esco/skill/fba060b5-fb15-4722-9666-564040bd29ef,entretenir du matériel de chromatographie,
http://data.europa.eu/esco/skill/fb89a5bd-8f5e-43fd-9d08-907bd6d6e344,administrer un traitement médicamenteux pour des problèmes de vision,
http://data.europa.eu/esco/skill/faf1930e-1818-4710-a85e-c690a153eeca,suivre les directives du fabricant concernant l'utilisation des équipements aéroportuaires,
http://data.europa.eu/esco/skill/fb608942-5bf8-4d5f-b22b-7f888b07f849,favoriser les activités motrices,
http://data.europa.eu/esco/skill/fb9c12af-ec45-498a-8e52-891371191557,guider des employés,
http://data.europa.eu/esco/skill/fb7aee4d-f6c6-4a87-8e9d-8e542b3771f8,métrique logicielle,
http://data.europa.eu/esco/skill/fb1203d0-7a3e-44f9-bed0-a3652bfbc6f8,utiliser des extincteurs,
http://data.europa.eu/esco/skill/fbb14862-aa9c-4f60-bf33-8b27a0785aba,donner des instructions sur la mise en place d'équipements,
http://data.europa.eu/esco/skill/fbafa41f-cd05-4109-a649-8b44d306d779,créer des modèles de données,mettre en place des modèles de données|développer des modèles de données|concevoir des modèles de données|créer des modèles informatiques|créer un modèle de données|établir des modèles de données
http://data.europa.eu/esco/skill/fb39ea51-74e5-4f05-bf6c-ff2c05dac89c,réguler une réaction chimique,
http://data.europa.eu/esco/skill/fba47924-b6ff-4be1-b35d-a8142a86e3f2,élaborer une politique de programmation artistique,
http://data.europa.eu/esco/skill/fafe0b9d-dbd9-46bd-b770-26299539ce66,modèles de qualité des processus d’information et de communication,CMM|modèle de qualité d’un processus d’information et de communication|modèles de qualité des processus|modèles de maturité|CMMI|qualité des processus logiciels
http://data.europa.eu/esco/skill/faf2d093-d95a-471a-9d6b-3fc6951498f0,effectuer des contrôles de routine d’opérations de vol,
http://data.europa.eu/esco/skill/fb57d335-1e7c-4dac-bde6-29bd06c586b7,surveiller les patients pendant une opération chirurgicale,
http://data.europa.eu/esco/skill/fb15ca73-68fb-41db-a235-0b61d7d9021e,participer aux activités d’audit des registres médicaux,
http://data.europa.eu/esco/skill/fba826dc-c801-446b-9bde-b989cea1b1c3,assurer la liaison entre le client et les différents services de transport,
http://data.europa.eu/esco/skill/fb26857b-1f50-4a30-889d-abb599ffece9,aider une communauté,
http://data.europa.eu/esco/skill/fb601189-afa9-4a7b-8430-21a906483072,réseau de portes programmables,
http://data.europa.eu/esco/skill/faf208ae-d4a4-43b4-bb82-846b7348b740,gérer les sources d’information,
http://data.europa.eu/esco/skill/fbb2ad77-dba7-47eb-9da5-b50cffc598e8,surmonter le trac,
http://data.europa.eu/esco/skill/fbb9ceec-26c2-417c-b849-bf613a7b3e9f,rechercher l'excellence dans une performance musicale,
http://data.europa.eu/esco/skill/faf8943c-72ff-4736-a587-25508695d6f0,tenir des registres financiers,
http://data.europa.eu/esco/skill/fba972bf-7c08-4deb-a2dc-b157886097fe,planifier une improvisation chorégraphique,
http://data.europa.eu/esco/skill/fb1bae44-1ca4-4937-84e1-4abef47bf584,organiser la livraison de courrier,
http://data.europa.eu/esco/skill/fb8464e3-949e-4cc0-b50b-be7cf9c3e250,produits chimiques de base,
http://data.europa.eu/esco/skill/fb19c282-6bc6-4f63-b443-bbd8df5ba059,superviser la sécurité des portes d'accès,
http://data.europa.eu/esco/skill/fbbcb9ab-4b95-4e57-a756-30d08b7da7a5,maintenir un système de TIC,
http://data.europa.eu/esco/skill/fb7b6c08-4952-4017-9f67-d23445d5882d,cépages,variétés de raisins
http://data.europa.eu/esco/skill/fb82ae25-b59f-43fd-aacf-a8308afbe85e,informatique de la santé,
http://data.europa.eu/esco/skill/fb299aca-b999-4829-9a40-f8379ac006f4,interagir verbalement en malais,s'exprimer oralement en malais
http://data.europa.eu/esco/skill/fbb8f1a7-c8b5-4722-92c4-814836b86934,médecine d’urgence,
http://data.europa.eu/esco/skill/fb21ee7e-6d25-481a-b1bc-928f86afe497,travailler avec un coach vocal,
http://data.europa.eu/esco/skill/fbc5de4c-ebc1-4c17-b0d1-06cd186aee37,informer les proches d’un patient sur les soins,
http://data.europa.eu/esco/skill/fbc604e2-2574-4f2d-a8aa-0a9f9a89c635,manipuler des volailles,
http://data.europa.eu/esco/skill/fbdbed1c-442a-47b3-a26f-0e867d82bbea,ergonomie,
http://data.europa.eu/esco/skill/fbce0748-1e9e-4ac6-b7e9-37901bd9b27b,développer un réseau artistique,
http://data.europa.eu/esco/skill/fbdfc3bf-56a0-4454-a17d-2f513fe57b53,gérer le stress au sein d’une organisation,
http://data.europa.eu/esco/skill/fbe6232a-e2b2-4830-a5e6-ed6415f01e85,analyser les besoins d’une communauté,
http://data.europa.eu/esco/skill/fbdb276b-8765-4b89-9d03-345a372f8fa7,s'occuper de délégations commerciales,
http://data.europa.eu/esco/skill/fbc5b3ea-1044-4e30-a55c-62bc8f7d0a41,conduire un camion malaxeur à béton,conduire une bétonnière
http://data.europa.eu/esco/skill/fbca4e43-3816-44cf-81a5-d7b5ae320c00,guider du personnel,
http://data.europa.eu/esco/skill/fbe75fa4-4f78-459b-858a-a30b29e7591e,comprendre le wallon parlé,
http://data.europa.eu/esco/skill/fc2e6d28-bfe7-4340-8e35-bd9b4ba1cfdc,procéder à l'évacuation d’un aéroport en cas d'urgence,
http://data.europa.eu/esco/skill/fc72d86f-7e69-4bf8-b407-23303a798a0b,composants de panneaux de commande,composants de panneaux de contrôle
http://data.europa.eu/esco/skill/fc54bd7f-0c03-4fdd-af8c-5eb4021e716d,s’identifier aux objectifs de l’entreprise,
http://data.europa.eu/esco/skill/fc098d59-b6df-4079-b6eb-d09483d329d8,former des professionnels religieux,
http://data.europa.eu/esco/skill/fc7e2e7d-c260-4d1c-a62e-7daaefa6e6d5,classer des bougies,
http://data.europa.eu/esco/skill/fc651e3f-c163-4bdb-bb79-8061fbe780db,faire fonctionner les engins de sauvetage de navires,
http://data.europa.eu/esco/skill/fc879b9b-9f87-41e2-9a87-bd941a11dc4e,réaliser des examens neurophysiologiques cliniques,
http://data.europa.eu/esco/skill/fca5849d-f92a-4a1b-a8c1-af6836200caf,procéder à des contrôles de sécurité,
http://data.europa.eu/esco/skill/fc518d4e-1968-4ba9-9750-8d386712a00f,gérer le cycle de développement d'emballages de la conception au lancement,
http://data.europa.eu/esco/skill/fc22be3f-e080-43a8-b3b2-ef95685dfbdf,déterrer des fossiles,
http://data.europa.eu/esco/skill/fc39a239-f574-4109-b280-cf1f06966bda,élaborer des politiques de lutte contre des zoonoses,
http://data.europa.eu/esco/skill/fc3cdc2c-7b79-4b5c-a4b0-f3b996fef849,participer à des réunions,
http://data.europa.eu/esco/skill/fc915fcd-edce-4da5-ac34-4ffbfbb03293,procédures de sécurité dans le balayage de chaussées ouvertes à la circulation,
http://data.europa.eu/esco/skill/fc67df93-0a32-4a87-95d9-cb210531929e,modifier des scripts,
http://data.europa.eu/esco/skill/fc0fbc9c-b24d-42fa-ae66-c9b4945b6bc0,transférer des stocks,
http://data.europa.eu/esco/skill/fc2eea22-5bd1-4b78-aafe-4eb117c6bdd3,réparer un système d’alarme,
http://data.europa.eu/esco/skill/fc511e12-fe90-40a0-bec8-227abb5e4255,suivre des instructions verbales,
http://data.europa.eu/esco/skill/fca6acfc-5e1d-44a9-9984-c581b246d367,planifier des prises de vue,
http://data.europa.eu/esco/skill/fbfef8ed-cea4-4674-bc9d-71661dd953ff,corriger des malformations dento-faciales,
http://data.europa.eu/esco/skill/fc153ec6-1320-4f13-9158-ebde86c5303e,assurer la liaison avec les équipes de gestion logistique,
http://data.europa.eu/esco/skill/fc5818b4-66f9-498b-a1bc-ff651db2af68,cybernétique,
http://data.europa.eu/esco/skill/fc6cddab-c9ce-4ce6-83ac-32b6854dd6da,installer des dispositifs de communication électronique sur les trains,
http://data.europa.eu/esco/skill/fc22f985-cdc2-47da-8df7-949db1f5c06f,diriger des opérations de distribution,
http://data.europa.eu/esco/skill/fc461d64-ef74-43d5-8fc1-e1d1943e5bc5,régler des systèmes audio sans fil,
http://data.europa.eu/esco/skill/fca765cf-69ae-4023-aa0d-689a7d731d34,prévenir les épidémies de maladies transmissibles au sein d’une communauté,éviter les foyers de maladies transmissibles au sein d’une communauté
http://data.europa.eu/esco/skill/fc7ed09d-3010-4054-8136-a534b16fb35e,élaborer des programmes de travaux dans des espaces naturels,
http://data.europa.eu/esco/skill/fc0ea6f4-8182-4127-a92b-fd53be15ec30,développer des processus de biocatalyse,
